,OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES,PART_REMOVAL
7764,VST,955,737,32,FHBEJT36,K49TK70AOI,SCGMHMY,4/5/2019 04:07:00 PM,6/12/2019,19,0,23.0,1.0,210,1551,1
7765,VST,955,737,33,YSD614OW,L5DR75FGCU,SYR2CRI,12/1/2015 11:08:10 AM,6/4/2019,16,4,638.0,119.0,3719,3719,0
7766,VST,955,737,33,ZI9JOTUA,W6BFX4GH8A,S2UMQMM,12/9/2015 08:43:38 AM,12/9/2015,16,0,68.0,119.0,0,0,1
7767,VST,955,737,33,JPAPO5YY,1S5IH3JO0D,SSRJY6O,12/3/2016 12:30:11 PM,12/26/2016,17,0,68.0,119.0,0,0,1
7768,VST,955,737,33,IO2BI6D7,4RQGCH7WVB,SGD4W65,10/10/2015 01:15:23 PM,10/11/2015,15,0,68.0,119.0,0,0,0
7769,VST,955,737,33,IO2BI6D7,4RQGCH7WVB,SPI8RBK,12/5/2015 12:39:56 PM,12/5/2015,16,0,68.0,119.0,0,0,0
7770,VST,955,737,34,UA1QITZ6,K84RP85G2V,SPE5WWZ,10/11/2017 02:19:00 PM,10/11/2017,17,0,68.0,119.0,0,0,1
7771,JUE,925,787,23,POD88T3F,S9E5H3H68L,SP1T3YO,9/26/2016 10:05:32 AM,10/3/2016,11,0,2.0,119.0,16,16,1
7772,JUE,925,787,23,CM4EQ87M,45A2FBMM66,SVDB55N,8/14/2017 06:00:00 AM,9/13/2017,12,0,7.0,119.0,80,80,1
7773,JUE,925,787,23,POD88T3F,S9E5H3H68L,S8SGL5Q,6/4/2016 01:02:15 PM,6/3/2016,11,0,68.0,119.0,0,0,0
7774,JUE,925,787,23,POD88T3F,S9E5H3H68L,S49D2AG,9/27/2015 02:33:43 PM,6/3/2016,10,2,92.0,6.0,479,479,1
7775,JUE,925,787,23,POD88T3F,S9E5H3H68L,SYRXSCV,8/9/2015 09:42:46 AM,11/1/2017,10,2,320.0,14.0,1735,1735,1
7776,JUE,925,787,23,POD88T3F,S9E5H3H68L,S5XLN2S,11/1/2017 06:15:00 AM,11/1/2017,12,0,68.0,14.0,0,0,1
7777,JUE,925,787,23,POD88T3F,S9E5H3H68L,S2JXYXO,11/1/2017 06:15:00 AM,11/18/2017,12,0,4.0,1.0,42,42,1
7778,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,S49Y0Q9,9/27/2015 02:31:00 PM,9/26/2015,10,0,68.0,1.0,0,0,1
7779,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,S0U5JBR,6/4/2016 12:58:20 PM,6/3/2016,11,0,68.0,1.0,0,0,1
7780,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,SV17CL3,7/11/2017 09:45:00 PM,8/20/2017,12,0,9.0,1.0,111,830,1
7781,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,SD6AOS1,4/9/2017 08:24:19 AM,10/2/2017,12,0,49.0,2.0,443,1329,1
7782,JUE,925,787,23,POD88T3F,S9E5H3H68L,S187HN6,8/15/2015 10:49:30 AM,8/14/2015,10,0,68.0,2.0,0,0,1
7783,JUE,925,787,23,POD88T3F,S9E5H3H68L,SSFTV52,12/20/2015 10:46:51 AM,12/20/2015,11,0,68.0,2.0,0,0,1
7784,JUE,925,787,23,POD88T3F,S9E5H3H68L,S0F2WDE,2/6/2016 12:51:14 PM,2/5/2016,11,0,68.0,2.0,0,0,0
7785,JUE,925,787,23,POD88T3F,S9E5H3H68L,SMBQLEQ,4/13/2016 11:23:01 AM,4/13/2016,11,0,68.0,2.0,0,448,1
7786,JUE,925,787,23,POD88T3F,S9E5H3H68L,SJH5HM4,3/22/2016 08:28:52 AM,5/28/2016,11,2,30.0,4.0,116,116,1
7787,JUE,925,787,23,POD88T3F,S9E5H3H68L,ST563WB,6/4/2016 02:55:41 PM,6/3/2016,11,0,68.0,4.0,0,0,1
7788,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,SPEAPZ9,9/27/2015 02:31:00 PM,4/5/2017,10,2,247.0,10.0,1120,1120,1
7789,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,S8K000L,6/18/2016 11:18:44 AM,6/11/2017,11,0,165.0,4.0,753,753,1
7790,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,SOV8TCN,8/14/2017 10:00:00 PM,8/14/2017,12,0,68.0,4.0,0,122,1
7791,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,SCUTPTF,1/21/2018 04:00:00 AM,1/21/2018,13,0,68.0,4.0,0,0,1
7792,JUE,925,787,23,YYPSQ3OL,FWYLO5EBDL,S29ZMH9,1/21/2018 04:00:00 AM,1/21/2018,13,0,68.0,4.0,0,0,1
7793,JUE,925,787,24,1SJWBNVY,W9TIFL6CLW,SSBMPV9,12/13/2015 02:45:33 PM,1/5/2016,11,0,8.0,4.0,57,57,1
7794,VST,955,737,34,XDUP3ROM,ZQ5IHTVMEB,S52M05L,3/16/2018 07:39:00 AM,2/22/2019,18,5,170.0,5.0,982,982,0
7795,VST,955,737,34,0B34RUZA,8EBJKNHVJ0,SBOR713,10/11/2016 10:53:38 AM,3/16/2018,16,6,256.0,75.0,1407,1407,0
7796,VST,955,737,34,0B34RUZA,8EBJKNHVJ0,S9WOOGN,7/14/2018 03:06:00 PM,4/28/2019,18,0,122.0,2.0,806,1283,0
7797,VST,955,737,34,0B34RUZA,8EBJKNHVJ0,SZJUF5W,9/10/2018 04:08:00 PM,5/14/2019,18,0,97.0,2.0,689,1798,1
7798,VST,955,737,34,QPNB7SKC,IVIGI7SPR2,SZRV1OX,1/1/2017 08:32:06 AM,1/1/2017,17,0,68.0,2.0,0,18,1
7799,VST,955,737,34,IZ1W6CEY,RSEA9UXLIK,SF2YEZB,2/21/2019 10:46:00 PM,2/21/2019,19,0,68.0,2.0,0,0,1
7800,VST,955,737,34,28RJTYKX,K4BZ39AKRS,SYCYED9,6/20/2016 07:56:21 AM,6/20/2016,16,0,68.0,2.0,0,0,0
7801,VST,955,737,34,XYX3VDYJ,DPBY63LV1E,SZQ9H3B,2/28/2018 08:04:00 AM,2/28/2018,18,0,68.0,2.0,0,0,0
7802,VST,955,737,34,XYX3VDYJ,DPBY63LV1E,SEYVMW5,6/7/2018 05:45:00 PM,9/10/2018,18,3,52.0,2.0,275,2002,1
7803,VST,955,737,34,9RUMUTNF,H4PTOWFVMK,SUZEBN0,6/25/2016 09:12:16 AM,9/18/2016,16,0,40.0,13.0,248,564,1
7804,VST,955,737,34,O6SL7DPR,75VDZPE6DJ,SRYV4R9,1/28/2017 10:53:21 PM,1/28/2017,17,0,68.0,13.0,0,0,0
7805,VST,955,737,34,BHW3RF8J,4YC1PTJFIA,S2JEVDO,5/26/2016 04:45:46 PM,5/26/2016,16,0,68.0,13.0,0,0,0
7806,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SHP4BTL,3/14/2016 01:40:23 PM,3/31/2016,16,0,6.0,1.0,66,4058,1
7807,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,S5V0NZK,4/24/2016 04:33:46 PM,5/23/2016,16,4,12.0,5.0,102,508,1
7808,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SATG6KK,5/23/2016 04:21:19 PM,6/26/2016,16,0,20.0,1.0,112,1021,1
7809,JUE,925,787,25,UGZSQC4M,TMLAGSDDGV,SV741BA,3/23/2017 09:08:01 AM,6/13/2017,12,0,16.0,1.0,186,408,1
7810,JUE,925,787,25,RUJ0XGAU,2HXY3FA2HE,S3IB2JN,12/30/2015 03:02:34 PM,1/2/2016,11,1,3.0,1.0,10,1754,1
7811,JUE,925,787,26,ICO0S453,N9C4E2VLCI,SMLCYA7,11/27/2015 09:35:55 AM,11/27/2015,11,0,68.0,1.0,0,0,1
7812,JUE,925,787,26,24UCX09R,7FAJLS2NSS,SG95C3K,3/8/2016 10:57:57 AM,7/28/2017,11,0,223.0,10.0,1051,1466,1
7813,JUE,925,787,26,24UCX09R,7FAJLS2NSS,ST7T1LD,3/5/2016 01:22:11 PM,7/31/2017,11,0,232.0,10.0,1065,1464,0
7814,JUE,925,787,27,0RTLXQH8,6KFHVZ3BQV,S4PLO0E,12/28/2016 09:47:40 AM,11/17/2017,12,0,149.0,4.0,754,754,1
7815,JUE,925,787,32,6MMP18JK,MU3A7C97FZ,SCZ91HH,10/31/2017 08:15:00 PM,10/31/2017,12,0,68.0,4.0,0,0,1
7816,JUE,925,787,32,4X4SH1NG,UJPZM20OY0,SBDPXCI,10/22/2016 10:54:11 AM,3/26/2018,11,0,217.0,8.0,1152,1152,1
7817,JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SR5X6RJ,1/17/2016 09:48:43 AM,3/22/2016,11,0,30.0,2.0,120,120,1
7818,JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SX1CMCO,3/22/2016 09:48:25 AM,5/4/2016,11,0,20.0,2.0,76,710,0
7819,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SP0WTL6,6/26/2016 04:53:32 PM,7/25/2016,16,3,21.0,3.0,99,828,1
7820,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SUISHWT,9/4/2016 12:05:06 PM,10/16/2016,16,0,22.0,13.0,123,19881,1
7821,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SAL5IGG,10/16/2016 11:18:33 PM,11/22/2016,16,0,13.0,4.0,116,744,1
7822,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SV1MPRK,12/3/2016 01:08:44 PM,2/1/2017,17,0,20.0,6.0,107,21593,1
7823,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SUO5NQ7,3/30/2017 07:42:26 PM,5/8/2017,17,0,24.0,10.0,114,114,0
7824,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,S3WFJCJ,6/11/2017 11:52:00 AM,7/17/2017,17,0,21.0,3.0,102,261,1
7825,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SX7M8LT,2/27/2018 07:52:00 AM,3/30/2018,18,0,15.0,3.0,104,5176,1
7826,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SZXHG5F,6/27/2018 05:00:00 PM,8/13/2018,18,2,26.0,1.0,122,1681,1
7827,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SWSZUWK,12/11/2018 07:20:00 AM,12/16/2018,19,0,2.0,1.0,20,12958,1
7828,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,SMRH0DX,1/2/2019 04:47:00 PM,1/9/2019,19,0,7.0,1.0,16,20027,1
7829,VST,955,737,35,8WHOXP3G,ZJLUTTH9JU,S99RK6M,5/4/2019 07:13:00 AM,6/5/2019,19,0,11.0,1.0,98,5045,1
7830,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S20T60V,3/19/2016 06:48:43 AM,3/22/2016,16,0,68.0,1.0,16,110,0
7831,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S20T60V,4/7/2016 04:47:52 PM,4/10/2016,16,0,1.0,1.0,10,120,0
7832,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SYXGE9C,5/21/2016 01:47:05 PM,5/22/2016,16,0,2.0,3.0,6,221,0
7833,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SJ5UCXM,6/9/2016 01:31:26 PM,6/9/2016,16,0,68.0,3.0,1,11230,0
7834,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SWREUIY,5/21/2016 01:47:07 PM,7/7/2016,16,1,28.0,6.0,160,11134,0
7835,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SFGO2QO,7/14/2016 09:54:49 AM,7/14/2016,16,0,68.0,6.0,0,0,0
7836,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SVNICZA,7/14/2016 09:54:50 AM,7/15/2016,16,0,1.0,6.0,8,3349,0
7837,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S20T60V,7/7/2016 08:01:53 AM,7/28/2016,16,3,18.0,1.0,71,230,1
7838,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SVNICZA,7/27/2016 01:56:50 PM,7/30/2016,16,1,1.0,1.0,5,3354,0
7839,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SMSNL61,10/10/2016 05:30:07 PM,10/17/2016,16,0,10.0,1.0,20,208,1
7840,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S36PQ2F,1/7/2017 08:57:56 AM,1/14/2017,17,0,6.0,1.0,24,24,0
7841,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SAC50G4,5/21/2016 01:47:06 PM,2/27/2017,16,5,132.0,46.0,766,3217,1
7842,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SC8ABVY,2/9/2017 05:51:10 PM,2/28/2017,17,2,16.0,11.0,72,174,0
7843,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SRKI0L9,4/6/2017 08:23:54 AM,4/8/2017,17,0,1.0,3.0,8,653,0
7844,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S36PQ2F,2/8/2017 08:03:34 AM,4/19/2017,17,2,52.0,36.0,256,280,1
7845,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SWREUIY,8/24/2017 03:10:00 PM,10/13/2017,17,0,13.0,4.0,42,11884,1
7846,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SC8ABVY,10/25/2017 07:00:00 AM,11/11/2017,17,0,11.0,4.0,34,298,1
7847,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SMJ5OBH,1/18/2018 09:30:00 AM,1/20/2018,18,0,2.0,4.0,10,1859,0
7848,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SMXZ4DJ,2/27/2018 06:25:00 PM,4/11/2018,18,0,20.0,4.0,136,3768,1
7849,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SDX5GNC,12/18/2017 04:47:00 PM,4/11/2018,18,0,46.0,1.0,382,13072,0
7850,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SVPXUV7,4/12/2017 11:33:42 AM,4/13/2018,17,3,179.0,26.0,995,13163,0
7851,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S7CXK3G,7/6/2018 08:32:00 AM,7/9/2018,18,0,68.0,26.0,8,9872,0
7852,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SJ5UCXM,7/15/2018 07:16:00 AM,7/23/2018,18,0,4.0,26.0,18,12045,0
7853,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,S0LKZL9,7/14/2018 01:22:00 PM,7/25/2018,18,0,10.0,26.0,28,6296,1
7854,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SE9LNAB,9/3/2018 06:55:00 AM,10/6/2018,18,1,15.0,26.0,122,936,0
7855,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SVPXUV7,10/13/2018 03:02:00 PM,10/14/2018,18,0,1.0,26.0,4,13341,1
7856,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SD8Q46F,2/7/2019 07:03:00 AM,2/7/2019,19,0,68.0,26.0,0,0,0
7857,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SG2O7A1,11/25/2018 09:29:00 AM,2/7/2019,19,4,44.0,1.0,238,6712,0
7858,VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SNITL6W,3/3/2019 05:08:00 PM,4/17/2019,19,0,19.0,1.0,130,11556,0
7859,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SI5IV02,12/12/2015 08:29:34 AM,1/1/2016,16,0,17.0,4.0,76,157,0
7860,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S54Z8S4,1/10/2016 07:57:48 AM,1/10/2016,16,0,68.0,4.0,6,403,1
7861,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SB218CX,1/10/2016 07:57:49 AM,1/28/2016,16,1,15.0,4.0,74,119,0
7862,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S27B2P0,2/1/2016 12:46:23 PM,2/2/2016,16,1,68.0,4.0,2,2,0
7863,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJ4T70K,2/13/2016 04:12:40 PM,2/13/2016,16,0,68.0,4.0,0,264,0
7864,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,2/13/2016 04:12:42 PM,2/18/2016,16,1,68.0,4.0,18,22,0
7865,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,3/3/2016 08:21:13 AM,3/5/2016,16,0,1.0,4.0,16,38,0
7866,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJ4T70K,3/5/2016 07:30:40 AM,3/6/2016,16,0,68.0,4.0,6,270,1
7867,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPUJA75,6/29/2016 08:05:55 AM,7/14/2016,16,3,4.0,1.0,54,1077,0
7868,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUIAQEH,6/15/2016 09:07:20 AM,7/19/2016,16,3,21.0,2.0,124,615,0
7869,JUE,915,787,23,POD88T3F,S9E5H3H68L,S7ZTG1D,6/25/2017 03:11:00 AM,6/13/2018,19,0,153.0,5.0,665,796,1
7870,JUE,915,787,23,POD88T3F,S9E5H3H68L,ST5URRM,10/23/2017 03:30:00 AM,6/13/2018,19,0,121.0,4.0,355,355,1
7871,JUE,915,787,23,POD88T3F,S9E5H3H68L,S0BSX0O,7/18/2018 03:00:00 AM,7/18/2018,20,0,68.0,4.0,0,0,1
7872,JUE,915,787,23,POD88T3F,S9E5H3H68L,SC33OZO,3/1/2018 06:00:00 AM,9/12/2018,19,0,34.0,4.0,323,1440,1
7873,JUE,915,787,23,POD88T3F,S9E5H3H68L,SAANO23,3/10/2019 06:00:00 AM,3/10/2019,20,0,68.0,4.0,0,0,1
7874,JUE,915,787,23,POD88T3F,S9E5H3H68L,SDVWPSB,4/1/2019 03:00:00 AM,4/1/2019,20,0,68.0,4.0,0,0,1
7875,JUE,915,787,23,POD88T3F,S9E5H3H68L,SQ8W3W4,4/1/2019 03:00:00 AM,4/1/2019,20,0,68.0,4.0,0,0,1
7876,JUE,915,787,23,POD88T3F,S9E5H3H68L,SZ951TF,5/2/2019 03:35:00 AM,5/2/2019,20,0,68.0,4.0,0,0,1
7877,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SSEDBJV,12/21/2015 10:10:19 AM,12/17/2015,17,0,68.0,4.0,0,126,1
7878,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SFFV5GQ,4/5/2016 11:18:23 AM,12/27/2017,17,0,278.0,11.0,1260,1260,0
7879,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,S92GBB4,7/27/2015 08:47:08 AM,1/11/2018,17,0,357.0,17.0,1739,1929,1
7880,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SAQNE1X,8/29/2018 03:40:00 AM,1/11/2019,20,0,27.0,1.0,234,524,1
7881,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SPPFCA6,11/1/2018 06:00:00 AM,2/19/2019,20,0,29.0,1.0,194,2322,1
7882,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SFFV5GQ,3/21/2018 03:30:00 AM,2/19/2019,19,0,69.0,4.0,567,1827,1
7883,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SXDUTMO,11/4/2018 05:40:00 AM,5/8/2019,20,2,38.0,1.0,292,1219,1
7884,JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SGODJFK,10/10/2015 02:51:21 PM,2/10/2016,17,0,37.0,2.0,205,205,1
7885,JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SRKOFH0,12/23/2018 03:30:00 AM,12/23/2018,20,0,68.0,2.0,0,0,1
7886,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,S1VHRA0,2/14/2016 09:24:28 AM,3/13/2017,17,0,152.0,7.0,780,780,1
7887,JUE,915,787,23,POD88T3F,S9E5H3H68L,SR3B7YL,4/9/2016 10:33:33 AM,4/6/2016,17,0,68.0,7.0,0,0,1
7888,JUE,915,787,23,POD88T3F,S9E5H3H68L,S0F2WDE,4/13/2016 10:57:24 AM,4/21/2016,17,0,1.0,1.0,14,14,1
7889,JUE,915,787,23,POD88T3F,S9E5H3H68L,SASIWBO,9/10/2016 10:05:55 AM,9/7/2016,18,0,68.0,1.0,0,24955,1
7890,JUE,915,787,23,POD88T3F,S9E5H3H68L,S47OSUH,3/1/2018 06:00:00 AM,3/1/2018,19,0,68.0,1.0,0,0,1
7891,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPZ4NLT,7/5/2016 09:22:27 AM,7/27/2016,16,3,18.0,1.0,76,585,0
7892,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNZUX8D,7/20/2016 10:44:10 AM,7/27/2016,16,1,5.0,1.0,24,270,0
7893,VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,9/7/2016 01:57:21 PM,9/18/2016,16,0,5.0,4.0,180,451,1
7894,JUE,915,787,23,POD88T3F,S9E5H3H68L,S8SGL5Q,3/10/2017 04:19:45 PM,3/1/2018,18,0,151.0,4.0,704,831,1
7895,JUE,915,787,23,POD88T3F,S9E5H3H68L,SR8Y826,1/26/2019 07:30:00 PM,1/26/2019,20,0,68.0,4.0,0,0,1
7896,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SSV1XBU,4/5/2016 11:18:22 AM,3/30/2016,17,0,68.0,4.0,0,122,1
7897,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SESF5G6,9/7/2015 11:25:53 AM,4/9/2016,17,0,68.0,4.0,358,506,1
7898,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SD8D5X1,12/29/2017 02:45:00 AM,3/1/2018,19,0,12.0,4.0,122,1303,1
7899,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SGD8EWV,9/21/2018 05:35:00 AM,11/1/2018,20,0,6.0,4.0,74,1383,1
7900,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SM5VK7J,11/27/2016 02:57:38 PM,11/4/2018,18,0,246.0,10.0,1345,1345,1
7901,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SJBC8DW,3/21/2018 03:30:00 AM,12/16/2018,19,0,54.0,3.0,455,1896,1
7902,JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SZDFU8K,10/10/2015 02:51:20 PM,10/9/2015,17,0,68.0,3.0,0,0,1
7903,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,S1EQ0SX,10/1/2017 07:30:00 PM,10/1/2017,19,0,68.0,3.0,0,0,1
7904,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,SSV8P1K,10/7/2017 06:34:00 AM,10/7/2017,19,0,68.0,3.0,0,0,1
7905,JUE,915,787,23,OUD9MIZH,1AUWLGKO5G,SMYXI1Z,5/14/2017 03:20:00 AM,5/14/2017,18,0,68.0,3.0,0,0,1
7906,JUE,915,787,23,POD88T3F,G2RH1GEHC9,SH9C9E6,11/2/2018 05:30:00 AM,4/20/2019,20,2,39.0,1.0,266,266,1
7907,JUE,915,787,23,POD88T3F,S9E5H3H68L,S7ZQELI,3/21/2019 04:00:00 AM,3/21/2019,20,0,68.0,1.0,0,0,1
7908,JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SE5Q3DA,4/25/2018 06:20:00 PM,4/28/2018,19,0,2.0,1.0,8,1974,1
7909,JUE,915,787,23,9YTC3YFH,O8O8Z1BTZU,S8SUM71,2/28/2018 02:10:00 AM,2/28/2018,19,0,68.0,1.0,0,0,1
7910,JUE,915,787,23,12VZAAQG,S27736O7P0,SWB9ILI,8/1/2017 11:00:00 PM,8/1/2017,19,0,68.0,1.0,0,0,1
7911,JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SR1DAAD,9/20/2016 12:37:09 PM,5/10/2017,18,0,101.0,3.0,486,929,1
7912,JUE,915,787,24,HFH3L5HX,F6RH7AIAYR,SQYLP1Q,9/20/2016 12:42:53 PM,5/10/2017,18,0,101.0,3.0,486,727,1
7913,JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SRP35NV,3/5/2018 10:00:00 PM,8/13/2018,19,0,28.0,3.0,271,880,1
7914,JUE,915,787,24,HFH3L5HX,F6RH7AIAYR,SC0VPNC,8/13/2018 10:30:00 PM,5/20/2019,20,0,59.0,2.0,454,454,0
7915,JUE,915,787,25,YYPSQ3OL,FWYLO5EBDL,SBA68TA,7/28/2017 03:55:00 AM,5/2/2018,19,0,140.0,3.0,527,1462,1
